Format Version,1.23,Take Name,rec4,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-18 04.41.51.694 PM,Total Frames in Take,7268,Total Exported Frames,7268,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"636DE25121A511EAA8B64249E5500F9F","636DE25121A511EAA8B64249E5500F9F","636DE25121A511EAA8B64249E5500F9F","636DE25121A511EAA8B64249E5500F9F","636DE25121A511EAA8B64249E5500F9F","636DE25121A511EAA8B64249E5500F9F","636DE25121A511EAA8B64249E5500F9F","636DE25121A511EAA8B64249E5500F9F"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
6006,50.050000,0.003237,0.999640,-0.020526,0.016970,-1.560833,1.327317,0.190518,0.001355
6007,50.058333,0.003022,0.999635,-0.020793,0.017001,-1.560874,1.327352,0.190499,0.001372
6008,50.066667,0.003264,0.999642,-0.020460,0.016939,-1.560835,1.327317,0.190511,0.001359
6009,50.075000,0.003042,0.999636,-0.020750,0.017002,-1.560880,1.327356,0.190485,0.001373
6010,50.083333,0.003092,0.999637,-0.020702,0.016987,-1.560857,1.327343,0.190489,0.001364
6011,50.091667,0.003026,0.999635,-0.020801,0.016989,-1.560867,1.327357,0.190477,0.001366
6012,50.100000,0.002968,0.999633,-0.020890,0.016996,-1.560879,1.327365,0.190468,0.001370
6013,50.108333,0.003207,0.999640,-0.020537,0.016944,-1.560838,1.327327,0.190487,0.001357
6014,50.116667,0.003113,0.999637,-0.020691,0.016985,-1.560869,1.327353,0.190471,0.001365
6015,50.125000,0.006641,0.999710,-0.016270,0.016487,-1.560488,1.326977,0.190666,0.001504
6016,50.133333,0.006620,0.999709,-0.016297,0.016521,-1.560490,1.326975,0.190671,0.001505
6017,50.141667,0.003135,0.999638,-0.020644,0.016973,-1.560865,1.327343,0.190476,0.001361
6018,50.150000,0.006614,0.999709,-0.016324,0.016506,-1.560491,1.326975,0.190674,0.001512
6019,50.158333,0.003043,0.999637,-0.020723,0.016951,-1.560866,1.327346,0.190488,0.001364
6020,50.166667,0.003279,0.999641,-0.020472,0.016955,-1.560844,1.327321,0.190494,0.001352
6021,50.175000,0.003163,0.999639,-0.020637,0.016933,-1.560887,1.327365,0.190490,0.001370
6022,50.183333,0.003168,0.999639,-0.020604,0.016965,-1.560858,1.327331,0.190503,0.001361
6023,50.191667,0.003192,0.999640,-0.020572,0.016954,-1.560842,1.327323,0.190510,0.001357
6024,50.200000,0.003269,0.999642,-0.020449,0.016967,-1.560840,1.327315,0.190515,0.001353
6025,50.208333,0.006661,0.999709,-0.016262,0.016550,-1.560487,1.326964,0.190701,0.001508
6026,50.216667,0.003194,0.999638,-0.020614,0.016983,-1.560849,1.327322,0.190513,0.001358
6027,50.225000,0.003166,0.999639,-0.020596,0.016972,-1.560852,1.327328,0.190517,0.001365
6028,50.233333,0.003182,0.999639,-0.020577,0.016965,-1.560841,1.327319,0.190523,0.001359
6029,50.241667,0.003132,0.999636,-0.020693,0.017000,-1.560860,1.327330,0.190516,0.001365
6030,50.250000,0.003356,0.999644,-0.020391,0.016906,-1.560852,1.327332,0.190521,0.001361
6031,50.258333,0.003237,0.999640,-0.020529,0.016963,-1.560842,1.327322,0.190511,0.001356
6032,50.266667,0.003169,0.999638,-0.020606,0.016982,-1.560853,1.327329,0.190506,0.001363
6033,50.275000,0.006606,0.999710,-0.016254,0.016520,-1.560489,1.326969,0.190688,0.001504
6034,50.283333,0.003276,0.999641,-0.020474,0.016970,-1.560830,1.327314,0.190510,0.001361
6035,50.291667,0.003149,0.999638,-0.020622,0.016970,-1.560850,1.327329,0.190492,0.001359
6036,50.300000,0.003047,0.999635,-0.020785,0.016988,-1.560869,1.327350,0.190483,0.001370
6037,50.308333,0.003142,0.999639,-0.020613,0.016953,-1.560848,1.327333,0.190491,0.001357
6038,50.316667,0.006635,0.999708,-0.016313,0.016522,-1.560491,1.326969,0.190674,0.001509
6039,50.325000,0.003183,0.999639,-0.020600,0.016970,-1.560857,1.327335,0.190483,0.001360
6040,50.333333,0.003185,0.999640,-0.020563,0.016952,-1.560848,1.327329,0.190485,0.001358
6041,50.341667,0.003410,0.999644,-0.020337,0.016923,-1.560856,1.327336,0.190497,0.001364
6042,50.350000,0.003390,0.999644,-0.020342,0.016901,-1.560856,1.327334,0.190497,0.001362
6043,50.358333,0.003161,0.999639,-0.020589,0.016961,-1.560859,1.327332,0.190485,0.001360
6044,50.366667,0.003145,0.999639,-0.020600,0.016961,-1.560863,1.327336,0.190489,0.001366
6045,50.375000,0.006640,0.999709,-0.016283,0.016520,-1.560498,1.326970,0.190679,0.001506
6046,50.383333,0.003199,0.999639,-0.020582,0.016981,-1.560851,1.327329,0.190499,0.001364
6047,50.391667,0.002999,0.999634,-0.020840,0.017003,-1.560892,1.327361,0.190486,0.001372
6048,50.400000,0.003270,0.999641,-0.020457,0.016976,-1.560842,1.327320,0.190510,0.001356
6049,50.408333,0.003281,0.999641,-0.020480,0.016958,-1.560839,1.327313,0.190515,0.001355
6050,50.416667,0.003360,0.999643,-0.020377,0.016965,-1.560836,1.327310,0.190524,0.001353
6051,50.425000,0.003312,0.999640,-0.020479,0.016990,-1.560838,1.327310,0.190520,0.001354
6052,50.433333,0.003284,0.999642,-0.020409,0.016961,-1.560833,1.327310,0.190534,0.001357
6053,50.441667,0.003148,0.999637,-0.020646,0.016995,-1.560855,1.327327,0.190523,0.001360
6054,50.450000,0.003265,0.999637,-0.020671,0.016976,-1.560864,1.327312,0.190535,0.001353
6055,50.458333,0.003330,0.999641,-0.020532,0.016919,-1.560841,1.327295,0.190540,0.001335
6056,50.466667,0.003319,0.999643,-0.020364,0.016955,-1.560838,1.327307,0.190533,0.001354
6057,50.475000,0.003162,0.999637,-0.020655,0.016980,-1.560864,1.327329,0.190514,0.001360
6058,50.483333,0.003436,0.999648,-0.020191,0.016878,-1.560839,1.327317,0.190535,0.001354
6059,50.491667,0.003336,0.999642,-0.020404,0.016984,-1.560839,1.327308,0.190517,0.001351
6060,50.500000,0.003309,0.999640,-0.020560,0.016917,-1.560851,1.327304,0.190524,0.001342
6061,50.508333,0.003485,0.999647,-0.020203,0.016870,-1.560838,1.327320,0.190522,0.001349
6062,50.516667,0.003334,0.999644,-0.020408,0.016891,-1.560864,1.327339,0.190501,0.001354
6063,50.525000,0.003285,0.999642,-0.020446,0.016968,-1.560843,1.327312,0.190504,0.001350
6064,50.533333,0.003234,0.999639,-0.020572,0.016977,-1.560860,1.327331,0.190495,0.001359
6065,50.541667,0.003294,0.999641,-0.020464,0.016965,-1.560840,1.327317,0.190500,0.001352
6066,50.550000,0.003333,0.999643,-0.020393,0.016951,-1.560828,1.327307,0.190504,0.001348
6067,50.558333,0.003315,0.999642,-0.020434,0.016965,-1.560836,1.327316,0.190502,0.001352
6068,50.566667,0.003243,0.999641,-0.020515,0.016957,-1.560846,1.327324,0.190499,0.001355
6069,50.575000,0.003123,0.999637,-0.020689,0.016973,-1.560868,1.327340,0.190488,0.001359
6070,50.583333,0.006630,0.999708,-0.016339,0.016545,-1.560497,1.326975,0.190681,0.001510
6071,50.591667,0.003104,0.999636,-0.020727,0.017010,-1.560869,1.327343,0.190489,0.001362
6072,50.600000,0.003385,0.999644,-0.020326,0.016939,-1.560814,1.327297,0.190523,0.001344
6073,50.608333,0.003249,0.999641,-0.020512,0.016957,-1.560851,1.327325,0.190513,0.001359
6074,50.616667,0.003230,0.999640,-0.020540,0.016969,-1.560847,1.327323,0.190516,0.001351
6075,50.625000,0.003253,0.999640,-0.020500,0.016981,-1.560845,1.327315,0.190524,0.001354
6076,50.633333,0.003264,0.999639,-0.020557,0.016977,-1.560845,1.327319,0.190529,0.001356
6077,50.641667,0.003337,0.999639,-0.020585,0.016941,-1.560856,1.327299,0.190541,0.001343
6078,50.650000,0.003163,0.999637,-0.020637,0.017008,-1.560862,1.327330,0.190525,0.001363
6079,50.658333,0.003484,0.999644,-0.020363,0.016865,-1.560859,1.327311,0.190545,0.001338
6080,50.666667,0.003145,0.999637,-0.020666,0.017001,-1.560868,1.327329,0.190521,0.001358
6081,50.675000,0.003116,0.999636,-0.020707,0.017000,-1.560875,1.327339,0.190520,0.001366
6082,50.683333,0.003245,0.999639,-0.020566,0.016978,-1.560848,1.327317,0.190528,0.001350
6083,50.691667,0.006631,0.999708,-0.016322,0.016529,-1.560498,1.326967,0.190712,0.001507
6084,50.700000,0.003060,0.999636,-0.020737,0.016991,-1.560879,1.327344,0.190514,0.001370
6085,50.708333,0.003214,0.999639,-0.020557,0.016975,-1.560854,1.327325,0.190521,0.001361
6086,50.716667,0.003397,0.999644,-0.020357,0.016912,-1.560855,1.327334,0.190522,0.001359
6087,50.725000,0.002991,0.999633,-0.020872,0.017024,-1.560894,1.327362,0.190493,0.001372
6088,50.733333,0.006637,0.999709,-0.016291,0.016526,-1.560497,1.326970,0.190693,0.001508
6089,50.741667,0.003269,0.999641,-0.020507,0.016930,-1.560879,1.327355,0.190500,0.001367
6090,50.750000,0.003035,0.999636,-0.020754,0.016984,-1.560874,1.327351,0.190488,0.001364
6091,50.758333,0.003254,0.999640,-0.020530,0.016975,-1.560846,1.327323,0.190502,0.001356
6092,50.766667,0.002970,0.999632,-0.020904,0.017013,-1.560893,1.327365,0.190478,0.001369
6093,50.775000,0.002918,0.999631,-0.020975,0.017011,-1.560895,1.327369,0.190474,0.001371
6094,50.783333,0.003136,0.999638,-0.020628,0.016965,-1.560864,1.327337,0.190488,0.001354
6095,50.791667,0.003017,0.999635,-0.020784,0.017006,-1.560889,1.327360,0.190485,0.001371
6096,50.800000,0.003020,0.999635,-0.020804,0.016999,-1.560881,1.327354,0.190490,0.001369
6097,50.808333,0.002983,0.999635,-0.020787,0.017000,-1.560887,1.327352,0.190490,0.001367
6098,50.816667,0.003170,0.999638,-0.020628,0.016979,-1.560865,1.327330,0.190506,0.001357
6099,50.825000,0.003108,0.999637,-0.020668,0.016989,-1.560871,1.327338,0.190514,0.001368
6100,50.833333,0.006611,0.999709,-0.016286,0.016516,-1.560502,1.326967,0.190707,0.001504
6101,50.841667,0.003183,0.999639,-0.020619,0.016950,-1.560856,1.327325,0.190520,0.001351
6102,50.850000,0.006634,0.999708,-0.016310,0.016551,-1.560504,1.326964,0.190712,0.001506
6103,50.858333,0.003043,0.999632,-0.020930,0.016966,-1.560896,1.327338,0.190521,0.001356
6104,50.866667,0.003208,0.999639,-0.020575,0.016977,-1.560856,1.327320,0.190528,0.001357
6105,50.875000,0.003200,0.999641,-0.020554,0.016919,-1.560887,1.327356,0.190521,0.001364
6106,50.883333,0.003042,0.999633,-0.020939,0.016946,-1.560897,1.327341,0.190521,0.001352
6107,50.891667,0.006609,0.999707,-0.016454,0.016467,-1.560512,1.326954,0.190719,0.001489
6108,50.900000,0.006661,0.999707,-0.016317,0.016565,-1.560497,1.326966,0.190709,0.001510
6109,50.908333,0.003081,0.999632,-0.020923,0.016977,-1.560893,1.327339,0.190508,0.001350
6110,50.916667,0.003070,0.999635,-0.020782,0.017011,-1.560876,1.327345,0.190504,0.001368
6111,50.925000,0.003176,0.999638,-0.020634,0.016993,-1.560865,1.327334,0.190508,0.001363
6112,50.933333,0.003237,0.999639,-0.020564,0.016969,-1.560849,1.327325,0.190513,0.001358
6113,50.941667,0.003272,0.999640,-0.020527,0.016991,-1.560847,1.327322,0.190509,0.001358
6114,50.950000,0.003103,0.999637,-0.020687,0.016986,-1.560871,1.327345,0.190492,0.001362
6115,50.958333,0.003203,0.999638,-0.020595,0.017003,-1.560851,1.327331,0.190496,0.001360
6116,50.966667,0.006627,0.999708,-0.016317,0.016536,-1.560498,1.326979,0.190677,0.001507
6117,50.975000,0.003156,0.999638,-0.020656,0.016975,-1.560854,1.327338,0.190492,0.001366
6118,50.983333,0.003164,0.999638,-0.020648,0.016985,-1.560865,1.327340,0.190484,0.001361
6119,50.991667,0.006582,0.999708,-0.016348,0.016531,-1.560498,1.326980,0.190677,0.001506
6120,51.000000,0.006632,0.999708,-0.016303,0.016535,-1.560497,1.326976,0.190682,0.001511
6121,51.008333,0.003094,0.999636,-0.020706,0.016993,-1.560872,1.327346,0.190491,0.001365
6122,51.016667,0.003201,0.999640,-0.020565,0.016957,-1.560851,1.327328,0.190504,0.001358
6123,51.025000,0.006610,0.999709,-0.016299,0.016534,-1.560496,1.326972,0.190693,0.001510
6124,51.033333,0.003114,0.999636,-0.020713,0.017019,-1.560873,1.327343,0.190508,0.001367
6125,51.041667,0.003129,0.999638,-0.020631,0.016993,-1.560866,1.327336,0.190511,0.001367
6126,51.050000,0.003124,0.999635,-0.020801,0.016947,-1.560877,1.327332,0.190520,0.001347
6127,51.058333,0.003053,0.999635,-0.020790,0.017011,-1.560880,1.327346,0.190509,0.001370
6128,51.066667,0.006648,0.999708,-0.016298,0.016559,-1.560494,1.326971,0.190707,0.001514
6129,51.075000,0.006626,0.999709,-0.016284,0.016523,-1.560488,1.326965,0.190709,0.001506
6130,51.083333,0.006782,0.999711,-0.016115,0.016502,-1.560493,1.326974,0.190715,0.001512
6131,51.091667,0.003121,0.999633,-0.020887,0.016975,-1.560884,1.327337,0.190515,0.001352
6132,51.100000,0.006648,0.999707,-0.016435,0.016483,-1.560507,1.326962,0.190711,0.001493
6133,51.108333,0.003273,0.999639,-0.020534,0.016995,-1.560841,1.327320,0.190519,0.001359
6134,51.116667,0.003096,0.999637,-0.020699,0.016984,-1.560865,1.327339,0.190502,0.001363
6135,51.125000,0.003251,0.999640,-0.020532,0.016989,-1.560839,1.327326,0.190514,0.001358
6136,51.133333,0.006610,0.999709,-0.016285,0.016523,-1.560492,1.326975,0.190688,0.001501
6137,51.141667,0.006620,0.999709,-0.016301,0.016531,-1.560500,1.326972,0.190686,0.001506
6138,51.150000,0.003391,0.999644,-0.020339,0.016906,-1.560845,1.327332,0.190506,0.001355
6139,51.158333,0.003181,0.999638,-0.020635,0.016985,-1.560858,1.327335,0.190488,0.001363
6140,51.166667,0.003400,0.999644,-0.020375,0.016899,-1.560853,1.327339,0.190496,0.001356
6141,51.175000,0.003276,0.999641,-0.020485,0.016972,-1.560853,1.327329,0.190488,0.001367
6142,51.183333,0.003054,0.999636,-0.020762,0.016970,-1.560884,1.327354,0.190468,0.001364
6143,51.191667,0.003397,0.999645,-0.020326,0.016915,-1.560824,1.327303,0.190499,0.001344
6144,51.200000,0.003287,0.999642,-0.020447,0.016937,-1.560838,1.327314,0.190495,0.001354
6145,51.208333,0.003177,0.999639,-0.020587,0.016980,-1.560858,1.327327,0.190492,0.001361
6146,51.216667,0.003277,0.999642,-0.020442,0.016944,-1.560838,1.327312,0.190501,0.001347
6147,51.225000,0.003284,0.999642,-0.020453,0.016952,-1.560840,1.327318,0.190505,0.001351
6148,51.233333,0.003390,0.999645,-0.020307,0.016919,-1.560862,1.327340,0.190511,0.001363
6149,51.241667,0.003153,0.999638,-0.020628,0.016987,-1.560857,1.327328,0.190503,0.001358
6150,51.250000,0.003162,0.999639,-0.020594,0.016986,-1.560865,1.327333,0.190507,0.001361
6151,51.258333,0.003144,0.999636,-0.020781,0.016919,-1.560870,1.327324,0.190519,0.001341
6152,51.266667,0.003184,0.999640,-0.020565,0.016963,-1.560842,1.327318,0.190520,0.001355
6153,51.275000,0.006634,0.999707,-0.016453,0.016474,-1.560510,1.326961,0.190715,0.001489
6154,51.283333,0.003106,0.999635,-0.020739,0.017010,-1.560872,1.327344,0.190513,0.001362
6155,51.291667,0.003362,0.999641,-0.020533,0.016906,-1.560838,1.327297,0.190548,0.001336
6156,51.300000,0.003122,0.999637,-0.020681,0.017002,-1.560862,1.327333,0.190527,0.001361
6157,51.308333,0.003165,0.999638,-0.020621,0.016999,-1.560854,1.327325,0.190539,0.001357
6158,51.316667,0.006648,0.999706,-0.016454,0.016508,-1.560519,1.326957,0.190726,0.001491
6159,51.325000,0.003212,0.999637,-0.020711,0.016959,-1.560882,1.327323,0.190536,0.001346
6160,51.333333,0.003374,0.999641,-0.020509,0.016932,-1.560853,1.327298,0.190555,0.001341
6161,51.341667,0.005099,0.999679,-0.018295,0.016753,-1.560612,1.327095,0.190689,0.001274
6162,51.350000,0.005221,0.999681,-0.018149,0.016756,-1.560601,1.327087,0.190693,0.001274
6163,51.358333,0.003323,0.999642,-0.020406,0.016955,-1.560839,1.327309,0.190540,0.001354
6164,51.366667,0.003212,0.999639,-0.020562,0.016968,-1.560866,1.327328,0.190522,0.001359
6165,51.375000,0.003281,0.999641,-0.020487,0.016967,-1.560853,1.327316,0.190526,0.001354
6166,51.383333,0.003236,0.999638,-0.020692,0.016920,-1.560874,1.327320,0.190523,0.001343
6167,51.391667,0.003119,0.999637,-0.020697,0.016997,-1.560874,1.327342,0.190506,0.001359
6168,51.400000,0.006635,0.999708,-0.016298,0.016535,-1.560500,1.326972,0.190697,0.001503
6169,51.408333,0.003494,0.999647,-0.020198,0.016884,-1.560839,1.327318,0.190528,0.001346
6170,51.416667,0.003320,0.999643,-0.020410,0.016917,-1.560874,1.327342,0.190510,0.001356
6171,51.425000,0.003173,0.999638,-0.020616,0.016977,-1.560863,1.327336,0.190508,0.001356
6172,51.433333,0.003242,0.999640,-0.020520,0.016979,-1.560854,1.327327,0.190507,0.001360
6173,51.441667,0.003248,0.999641,-0.020492,0.016950,-1.560848,1.327321,0.190513,0.001355
6174,51.450000,0.003377,0.999644,-0.020332,0.016941,-1.560827,1.327304,0.190524,0.001351
6175,51.458333,0.003553,0.999649,-0.020128,0.016880,-1.560827,1.327313,0.190529,0.001345
6176,51.466667,0.003296,0.999641,-0.020475,0.016965,-1.560849,1.327320,0.190517,0.001358
6177,51.475000,0.003240,0.999640,-0.020529,0.016953,-1.560846,1.327321,0.190522,0.001354
6178,51.483333,0.003335,0.999642,-0.020422,0.016973,-1.560833,1.327304,0.190529,0.001348
6179,51.491667,0.003359,0.999642,-0.020452,0.016932,-1.560864,1.327338,0.190531,0.001359
6180,51.500000,0.003411,0.999642,-0.020465,0.016907,-1.560848,1.327294,0.190548,0.001335
6181,51.508333,0.003371,0.999640,-0.020538,0.016917,-1.560850,1.327293,0.190550,0.001331
6182,51.516667,0.003264,0.999637,-0.020660,0.016959,-1.560867,1.327307,0.190545,0.001344
6183,51.525000,0.005540,0.999687,-0.017764,0.016701,-1.560568,1.327055,0.190715,0.001271
6184,51.533333,0.003443,0.999642,-0.020442,0.016912,-1.560838,1.327286,0.190559,0.001325
6185,51.541667,0.005387,0.999685,-0.017950,0.016726,-1.560593,1.327066,0.190705,0.001269
6186,51.550000,0.003326,0.999638,-0.020616,0.016942,-1.560874,1.327301,0.190542,0.001338
6187,51.558333,0.005507,0.999686,-0.017835,0.016736,-1.560573,1.327059,0.190713,0.001274
6188,51.566667,0.003369,0.999642,-0.020400,0.016957,-1.560843,1.327304,0.190540,0.001344
6189,51.575000,0.003156,0.999638,-0.020645,0.016987,-1.560867,1.327332,0.190524,0.001358
6190,51.583333,0.003365,0.999643,-0.020382,0.016956,-1.560836,1.327299,0.190534,0.001345
6191,51.591667,0.003210,0.999640,-0.020546,0.016953,-1.560859,1.327321,0.190519,0.001346
6192,51.600000,0.003262,0.999640,-0.020511,0.016980,-1.560858,1.327319,0.190521,0.001357
6193,51.608333,0.003194,0.999636,-0.020758,0.016954,-1.560882,1.327322,0.190522,0.001346
6194,51.616667,0.003395,0.999641,-0.020516,0.016927,-1.560858,1.327300,0.190532,0.001336
6195,51.625000,0.003249,0.999641,-0.020527,0.016934,-1.560856,1.327318,0.190512,0.001350
6196,51.633333,0.003233,0.999638,-0.020690,0.016906,-1.560864,1.327313,0.190512,0.001331
6197,51.641667,0.003281,0.999640,-0.020501,0.016974,-1.560855,1.327319,0.190512,0.001357
6198,51.650000,0.003325,0.999643,-0.020368,0.016958,-1.560840,1.327306,0.190519,0.001354
6199,51.658333,0.003263,0.999641,-0.020508,0.016961,-1.560854,1.327319,0.190510,0.001352
6200,51.666667,0.003420,0.999644,-0.020313,0.016956,-1.560833,1.327298,0.190525,0.001346
6201,51.675000,0.003416,0.999644,-0.020338,0.016948,-1.560840,1.327303,0.190526,0.001347
6202,51.683333,0.003519,0.999644,-0.020351,0.016876,-1.560826,1.327277,0.190545,0.001325
6203,51.691667,0.003241,0.999639,-0.020554,0.016974,-1.560863,1.327314,0.190522,0.001352
6204,51.700000,0.003278,0.999638,-0.020655,0.016930,-1.560876,1.327308,0.190534,0.001337
6205,51.708333,0.005373,0.999682,-0.018045,0.016756,-1.560594,1.327072,0.190701,0.001271
6206,51.716667,0.005449,0.999684,-0.017929,0.016731,-1.560586,1.327063,0.190710,0.001275
6207,51.725000,0.003291,0.999639,-0.020615,0.016922,-1.560876,1.327304,0.190545,0.001336
6208,51.733333,0.005418,0.999684,-0.017956,0.016738,-1.560591,1.327068,0.190707,0.001273
6209,51.741667,0.003317,0.999641,-0.020540,0.016911,-1.560870,1.327299,0.190550,0.001337
6210,51.750000,0.003332,0.999642,-0.020404,0.016962,-1.560845,1.327298,0.190544,0.001343
6211,51.758333,0.003168,0.999637,-0.020651,0.016987,-1.560872,1.327325,0.190532,0.001356
6212,51.766667,0.003226,0.999637,-0.020711,0.016917,-1.560883,1.327313,0.190532,0.001338
6213,51.775000,0.003089,0.999633,-0.020893,0.016948,-1.560902,1.327337,0.190520,0.001341
6214,51.783333,0.003283,0.999638,-0.020648,0.016928,-1.560875,1.327310,0.190533,0.001339
6215,51.791667,0.003193,0.999637,-0.020742,0.016919,-1.560883,1.327321,0.190525,0.001336
6216,51.800000,0.003336,0.999640,-0.020558,0.016900,-1.560864,1.327303,0.190535,0.001332
6217,51.808333,0.003301,0.999640,-0.020505,0.016985,-1.560854,1.327319,0.190523,0.001351
6218,51.816667,0.003192,0.999639,-0.020581,0.016968,-1.560867,1.327331,0.190505,0.001349
6219,51.825000,0.003313,0.999642,-0.020442,0.016956,-1.560843,1.327309,0.190519,0.001346
6220,51.833333,0.003244,0.999638,-0.020590,0.016986,-1.560852,1.327321,0.190511,0.001351
6221,51.841667,0.003346,0.999642,-0.020429,0.016965,-1.560842,1.327314,0.190514,0.001350
6222,51.850000,0.003171,0.999638,-0.020632,0.016976,-1.560866,1.327336,0.190501,0.001359
6223,51.858333,0.003263,0.999641,-0.020498,0.016962,-1.560852,1.327319,0.190507,0.001354
6224,51.866667,0.006648,0.999710,-0.016254,0.016513,-1.560504,1.326967,0.190692,0.001504
6225,51.875000,0.003111,0.999636,-0.020717,0.016991,-1.560880,1.327342,0.190501,0.001359
6226,51.883333,0.003126,0.999636,-0.020707,0.016984,-1.560884,1.327342,0.190504,0.001363
6227,51.891667,0.003062,0.999635,-0.020756,0.017014,-1.560894,1.327346,0.190502,0.001362
6228,51.900000,0.003415,0.999643,-0.020337,0.016971,-1.560843,1.327299,0.190531,0.001346
6229,51.908333,0.003197,0.999636,-0.020741,0.016939,-1.560894,1.327323,0.190526,0.001346
6230,51.916667,0.003338,0.999640,-0.020565,0.016928,-1.560862,1.327297,0.190544,0.001333
6231,51.925000,0.003236,0.999640,-0.020521,0.016974,-1.560863,1.327317,0.190534,0.001354
6232,51.933333,0.003142,0.999635,-0.020839,0.016933,-1.560894,1.327328,0.190527,0.001341
6233,51.941667,0.003031,0.999634,-0.020821,0.017028,-1.560899,1.327347,0.190517,0.001364
6234,51.950000,0.003066,0.999635,-0.020770,0.016993,-1.560891,1.327347,0.190517,0.001366
6235,51.958333,0.003392,0.999641,-0.020500,0.016922,-1.560855,1.327295,0.190545,0.001337
6236,51.966667,0.003358,0.999643,-0.020358,0.016949,-1.560841,1.327300,0.190542,0.001349
